"study","predator", "length(mm)","prey", "latitude", "longitude", "altitude"
"akinMadIsland","Brevoortia patronus",21.7,"Filamentous algae",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",23.6,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",23.6,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",23.6,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",23.6,"Filamentous algae",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",23.6,"Dinoflagellates (Noctiluca spp.)",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.3,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.3,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.3,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.3,"Dinoflagellates (Noctiluca spp.)",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.3,"Copepoda nauplii",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",22.5,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",22.5,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",22.5,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",22.5,"Copepoda nauplii",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",37.0,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",37.0,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",37.0,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",34.0,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",34.0,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",34.0,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.2,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.2,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.2,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.2,"Pennate diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.4,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.4,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.4,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.4,"Pennate diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",22.4,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",22.4,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",22.4,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",22.4,"Pennate diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.2,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.2,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.2,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.2,"Pennate diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.5,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.5,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.5,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.5,"Pennate diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.5,"Rotifera",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",20.0,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",20.0,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",20.0,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",20.0,"Pennate diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",49.1,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",49.1,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",49.1,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",49.1,"Pennate diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.8,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.8,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.8,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.8,"Pennate diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.8,"Bivalvia",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.8,"Calanoida copepoda",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.4,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.4,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.4,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.4,"Pennate diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.4,"Bivalvia",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.4,"Nematode",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.4,"Calanoida copepoda",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.0,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.0,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.0,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.0,"Pennate diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.0,"Calanoida copepoda",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.0,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.0,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.0,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.0,"Pennate diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.0,"Bivalvia",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.7,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.7,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.7,"Centric diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.7,"Pennate diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Brevoortia patronus",21.7,"Bivalvia",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",150.0,"Other Mollusks",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",145.8,,28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",19.5,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",19.5,"Filamentous algae",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",19.5,"Ruppia maritima",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",18.2,"Sand",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",18.2,"Filamentous algae",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",18.2,"Ruppia maritima",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",17.2,,28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",176.0,,28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",8.2,,28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",137.7,,28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",13.9,,28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",120.2,,28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",50.09,,28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",120.2,,28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",15.5,,28.642313,-96.103142,0.0
"akinMadIsland","Callinectes sapidus",150.6,,28.642313,-96.103142,0.0
"akinMadIsland","Callinectes sapidus",116.8,"Detritus",28.642313,-96.103142,0.0
"akinMadIsland","Callinectes sapidus",116.8,"Ruppia maritima",28.642313,-96.103142,0.0
"akinMadIsland","Callinectes sapidus",13.9,,28.642313,-96.103142,0.0
"akinMadIsland","Callinectes sapidus",15.8,"Detritus",28.642313,-96.103142,0.0
"akinMadIsland","Callinectes sapidus",15.8,"Sand",28.642313,-96.103142,0.0
"akinMadIsland","Callinectes sapidus",120.6,,28.642313,-96.103142,0.0
"akinMadIsland","Callinectes sapidus",8.7,"Detritus",28.642313,-96.103142,0.0
"akinMadIsland","Callinectes sapidus",8.7,"Sand",28.642313,-96.103142,0.0
"akinMadIsland","Callinectes sapidus",9.2,"Detritus",28.642313,-96.103142,0.0
"akinMadIsland","Callinectes sapidus",9.2,"Sand",28.642313,-96.103142,0.0
"akinMadIsland","Callinectes sapidus",9.3,"Detritus",28.642313,-96.103142,0.0
"akinMadIsland","Callinectes sapidus",9.3,"Sand",28.642313,-96.103142,0.0
"akinMadIsland","Callinectes sapidus",11.8,"Detritus",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",11.8,"Sand",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",11.8,"Detritus",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",11.8,"Sand",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",11.8,"Bivalvia",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",151.0,,28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",125.3,"Other Mollusks",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",150.4,"Fish bones",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",150.4,"Ctenoid fish scale",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",150.4,"Other Mollusks",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",152.5,"Other Mollusks",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",140.5,,28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",135.6,"Fish bones",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",135.6,"Ctenoid fish scale",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",123.9,,28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",22.3,"Ruppia maritima",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",16.9,"Ruppia maritima",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",17.3,"Detritus",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",17.3,"Sand",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",17.3,"Ruppia maritima",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",197.0,"Detritus",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",18.6,"Detritus",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",18.6,"Sand",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",18.6,"Ruppia maritima",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",140.5,,28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",13.0,"Detritus",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",13.0,"Sand",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",13.0,"Ruppia maritima",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",120.6,,28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",9.4,"Sand",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",9.4,"Fish bones",28.639232,-96.105117,0.0
"akinMadIsland","Callinectes sapidus",8.1,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",8.1,"Sand",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",31.7,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",31.7,"Sand",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",31.7,"Filamentous algae",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",31.7,"Gastropoda",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",21.2,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",21.2,"Sand",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",21.2,"Filamentous algae",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",17.3,"Sand",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",17.3,"Callinectes sapidus",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",17.4,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",17.4,"Sand",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",17.4,"Other blue green algae",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",17.0,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",17.0,"Sand",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",160.0,"Ruppia maritima",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",150.0,,28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",155.0,"Ctenoid fish scale",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",15.6,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",15.6,"Sand",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",15.6,"Ruppia maritima",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",154.0,,,,
"akinMadIsland","Callinectes sapidus",14.2,"Ruppia maritima",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",14.2,"Mollusks (Oyster)",28.645202,-96.099923,0.0
"akinMadIsland","Callinectes sapidus",7.6,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",7.6,"Sand",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",7.5,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",7.5,"Sand",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",11.7,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",11.7,"Sand",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",13.5,,28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",8.5,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",9.1,"Unidentified insects",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",7.6,,28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",151.0,,28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",38.1,"Ruppia maritima",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",38.1,"Other Mollusks",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",13.8,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",13.8,"Filamentous algae",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",160.0,"Ctenoid fish scale",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",160.0,"Callinectes sapidus",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",51.0,"Callinectes sapidus",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",149.7,"Sand",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",149.7,"Ctenoid fish scale",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",149.7,"Callinectes sapidus",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",18.8,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",18.8,"Sand",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",21.5,"Detritus",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",21.5,"Sand",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",21.5,"Gastropoda",28.632555,-96.110896,0.0
"akinMadIsland","Callinectes sapidus",28.7,"Other Mollusks",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",18.0,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",18.0,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",7.3,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",7.3,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",51.0,"Callinectes sapidus",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",151.0,,28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",151.0,"Fish bones",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",151.0,"Other crabs",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",151.0,"Unidentified fish",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",33.9,"Ruppia maritima",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",77.9,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",77.9,"Chara",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",63.5,,28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",43.8,"Fish bones",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",43.8,"Mollusks (Oyster)",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",20.5,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",20.5,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",20.5,"Pennate diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",20.5,"Mollusks (Oyster)",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",140.0,"Ruppia maritima",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",13.0,"Fish bones",28.626777,-96.104312,0.0
"akinMadIsland","Callinectes sapidus",13.0,"Mollusks (Oyster)",28.626777,-96.104312,0.0
"akinMadIsland","Citharichthys macrops",11.6,"Detritus",28.642313,-96.103142,0.0
"akinMadIsland","Citharichthys macrops",11.6,"Sand",28.642313,-96.103142,0.0
"akinMadIsland","Cynoscion arenarius",190.0,"Myrophis punctatus (speckled worm eel)",28.626777,-96.104312,0.0
"akinMadIsland","Cynoscion arenarius",,,28.626777,-96.104312,0.0
"akinMadIsland","Cynoscion nebulosus",290.0,"Callinectes sapidus",28.645202,-96.099923,0.0
"akinMadIsland","Cynoscion nebulosus",290.0,"Brevoortia patronus",28.645202,-96.099923,0.0
"akinMadIsland","Cynoscion nebulosus",35.0,,28.642313,-96.103142,0.0
"akinMadIsland","Cynoscion nebulosus",38.4,,28.639232,-96.105117,0.0
"akinMadIsland","Cynoscion nebulosus",32.2,"Palaemonotes pugio",28.639232,-96.105117,0.0
"akinMadIsland","Cynoscion nebulosus",28.9,"Palaemonotes pugio",28.639232,-96.105117,0.0
"akinMadIsland","Cynoscion nebulosus",30.6,"Palaemonotes pugio",28.639232,-96.105117,0.0
"akinMadIsland","Cynoscion nebulosus",59.2,"Amphipoda(Gammarus spp.)",28.645202,-96.099923,0.0
"akinMadIsland","Cynoscion nebulosus",46.8,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Cynoscion nebulosus",50.5,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Cynoscion nebulosus",44.0,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Cynoscion nebulosus",45.7,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Cynoscion nebulosus",28.6,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Cynoscion nebulosus",30.0,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Cynoscion nebulosus",29.4,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Cynoscion nebulosus",29.2,"Penaeid shrimp post larvae",28.645202,-96.099923,0.0
"akinMadIsland","Cynoscion nebulosus",28.2,"Unidentified fish",28.645202,-96.099923,0.0
"akinMadIsland","Cynoscion nebulosus",50.3,"Other Sciaenidae species",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",46.5,"Penaeid shrimp post larvae",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",41.8,"Penaeid shrimp post larvae",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",40.4,"Calanoida copepoda",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",40.4,"Penaeid shrimp post larvae",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",40.2,"Palaemonotes pugio",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",38.7,"Palaemonotes pugio",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",38.0,"Penaeid shrimp post larvae",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",36.3,"Penaeid shrimp post larvae",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",37.0,"Penaeid shrimp post larvae",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",34.3,"Amphipoda(Gammarus spp.)",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",34.3,"Penaeid shrimp post larvae",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",32.8,"Penaeid shrimp post larvae",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",34.5,,28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",31.5,"Mysidacea",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",31.5,"Gobiosoma bosc",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",33.2,"Penaeid shrimp post larvae",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",27.5,"Penaeid shrimp post larvae",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",27.9,"Penaeid shrimp post larvae",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",31.0,"Penaeid shrimp post larvae",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",361.0,,28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",89.4,"Palaemonotes pugio",28.632555,-96.110896,0.0
"akinMadIsland","Cynoscion nebulosus",190.0,"Unidentified shrimp",28.626777,-96.104312,0.0
"akinMadIsland","Cynoscion nebulosus",230.0,,28.626777,-96.104312,0.0
"akinMadIsland","Cynoscion nebulosus",57.6,"Other Sciaenidae species",28.626777,-96.104312,0.0
"akinMadIsland","Cynoscion nebulosus",34.0,,28.626777,-96.104312,0.0
"akinMadIsland","Cynoscion nebulosus",26.3,,28.626777,-96.104312,0.0
"akinMadIsland","Cynoscion nebulosus",90.3,"Palaemonotes pugio",28.626777,-96.104312,0.0
"akinMadIsland","Cynoscion nebulosus",90.3,"Anchoa mitchilli",28.626777,-96.104312,0.0
"akinMadIsland","Cynoscion nebulosus ",282.0,,28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",29.0,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",29.0,"Sand",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",29.0,"Centric diatoms",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",29.0,"Filamentous algae",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",29.0,"Rotifera",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",27.1,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",27.1,"Sand",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",27.1,"Pennate diatoms",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",27.1,"Calanoida copepoda",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",20.0,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",20.0,"Sand",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",20.0,"Diatoms",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",20.0,"Pennate diatoms",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",20.0,"Green algae",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",18.7,"Detritus",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",18.7,"Sand",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",18.7,"Diatoms",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",18.7,"Pennate diatoms",28.645202,-96.099923,0.0
"akinMadIsland","Cyprinodon variegatus",27.3,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",27.3,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",27.3,"Pennate diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",27.3,"Filamentous algae",28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",36.0,,28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",31.4,,28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",26.0,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",26.0,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",26.0,"Pennate diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",26.0,"Filamentous algae",28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",29.9,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",29.9,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",29.9,"Pennate diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",28.3,,28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",30.9,"Detritus",28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",30.9,"Sand",28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",30.9,"Pennate diatoms",28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",29.0,,28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",22.4,,28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",28.3,,28.626777,-96.104312,0.0
"akinMadIsland","Cyprinodon variegatus",32.8,"Detritus",28.626777,-96.104312,0.0
