Season,Month,Day,Year,Region,Habitat,Site,Predator Family,Predator Species,TL (mm),Call #,Stomach Fullness Index,Prey Item Phylum (Division),Prey Item Class,Prey Item Order, Prey Item Family,Prey item,Number,Condition Index,Volume (ml??),Percent Content
Fall,10,27,2006,Lower,Marsh edge,2,Sparidae,Archosargus probatocephalus,235,231,1,Rhodophyta,Rhodophyceae,,,Rhodophyta,1,IV,4.0000,50.00
Fall,10,27,2006,Lower,Non-Veg ,1,Sparidae,Lagodon rhomboides,126,232,1,,,,,Digestate,1,IV,0.0500,50.00
Fall,10,27,2006,Lower,Non-Veg ,1,Sparidae,Lagodon rhomboides,126,232,1,Magnoliophyta,Liliopsida,Najadales,Cymodoceaceae,Halodule beaudettei�,1,IV,0.0500,50.00
Fall,10,27,2006,Lower,Non-Veg ,1,Stromateidae,Peprilus paru,76,233,2,,,,,Digestate,1,IV,0.2000,100.00
Fall,10,27,2006,Lower,Non-Veg ,1,Sciaenidae,Leiostomus xanthurus,152,234,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Non-Veg ,1,Sciaenidae,Leiostomus xanthurus,150,235,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Non-Veg ,1,Sciaenidae,Leiostomus xanthurus,159,236,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Non-Veg ,1,Sciaenidae,Leiostomus xanthurus,153,237,1,,,,,Digestate,1,IV,0.0200,100.00
Fall,10,27,2006,Lower,Non-Veg ,1,Sciaenidae,Leiostomus xanthurus,152,238,1,,,,,Digestate,1,IV,0.0200,100.00
Fall,10,27,2006,Lower,Non-Veg ,1,Sciaenidae,Leiostomus xanthurus,195,239,1,,,,,Digestate,1,IV,0.0200,66.67
Fall,10,27,2006,Lower,Non-Veg ,1,Sciaenidae,Leiostomus xanthurus,195,239,1,Annelida,Polychaeta,Aciculata,Glyceridae,Glyceridae ,1,I,0.0100,33.33
Fall,10,27,2006,Lower,Non-Veg ,1,Sciaenidae,Leiostomus xanthurus,160,240,1,,,,,Digestate,1,IV,0.0100,100.00
Fall,10,27,2006,Lower,Non-Veg ,1,Sciaenidae,Leiostomus xanthurus,140,241,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Non-Veg ,1,Sciaenidae,Leiostomus xanthurus,191,242,1,Annelida,Polychaeta,Canalipalpata,Ampharetidae�,Ampharetidae,2,I,0.2000,100.00
Fall,10,27,2006,Lower,Non-Veg ,1,Sciaenidae,Leiostomus xanthurus,175,243,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Non-Veg ,1,Ariidae,Bagre marinus,415,244,3,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes sapidus,1,I,1.0000,12.15
Fall,10,27,2006,Lower,Non-Veg ,1,Ariidae,Bagre marinus,415,244,3,,,,,Digestate,1,IV,1.2000,14.58
Fall,10,27,2006,Lower,Non-Veg ,1,Ariidae,Bagre marinus,415,244,3,Vertebrata,Actinopterygii,,,Fish Eyeball,4,III,0.0200,0.24
Fall,10,27,2006,Lower,Non-Veg ,1,Ariidae,Bagre marinus,415,244,3,Vertebrata,Actinopterygii,,,Fish Tissue,1,II,2.0000,24.30
Fall,10,27,2006,Lower,Non-Veg ,1,Ariidae,Bagre marinus,415,244,3,Mollusca,Gastropoda,,,Gastropod,1,IV,0.0100,0.12
Fall,10,27,2006,Lower,Non-Veg ,1,Ariidae,Bagre marinus,415,244,3,Arthropoda,Malacostraca,Decapoda,Peneaidae,Grooved penaeid,1,I,4.0000,48.59
Fall,10,27,2006,Lower,Non-Veg ,1,Ariidae,Bagre marinus,415,244,3,Mollusca,Cephalopoda,,,Squid beak,1,III,0.0020,0.02
Fall,10,27,2006,Lower,Non-Veg ,1,Sciaenidae,Menticirrhus littoralis,221,245,1,,,,,Digestate,1,IV,0.1000,23.81
Fall,10,27,2006,Lower,Non-Veg ,1,Sciaenidae,Menticirrhus littoralis,221,245,1,Annelida,Polychaeta,Aciculata,Eunicidae ,Eunicidae ,1,II,0.3000,71.43
Fall,10,27,2006,Lower,Non-Veg ,1,Sciaenidae,Menticirrhus littoralis,221,245,1,Magnoliophyta,Liliopsida,Najadales,Cymodoceaceae,Halodule beaudettei�,1,IV,0.0200,4.76
Fall,10,27,2006,Lower,Non-Veg ,1,Sciaenidae,Cynoscion arenarius,268,246,1,,,,,Digestate,1,IV,0.5000,29.41
Fall,10,27,2006,Lower,Non-Veg ,1,Sciaenidae,Cynoscion arenarius,268,246,1,Vertebrata,Actinopterygii,,,Fish Tissue,6,II,1.0000,58.82
Fall,10,27,2006,Lower,Non-Veg ,1,Sciaenidae,Cynoscion arenarius,268,246,1,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Tozeuma carolinense�,1,I,0.2000,11.76
Fall,10,27,2006,Lower,Non-Veg ,1,Clupeidae,Brevoortia patronus,159,247,3,Plantae,,,,Detritus,1,IV,0.0500,100.00
Fall,10,27,2006,Lower,Non-Veg ,1,Clupeidae,Brevoortia patronus,164,248,3,Plantae,,,,Detritus,1,IV,0.0500,100.00
Fall,10,27,2006,Lower,Non-Veg ,1,Clupeidae,Brevoortia patronus,163,249,2,Plantae,,,,Detritus,1,IV,0.0300,100.00
Fall,10,27,2006,Lower,Non-Veg ,1,Clupeidae,Brevoortia patronus,157,250,2,Plantae,,,,Detritus,1,IV,0.0200,100.00
Fall,10,27,2006,Lower,Non-Veg ,1,Clupeidae,Brevoortia patronus,152,251,3,Plantae,,,,Detritus,1,IV,0.0600,100.00
Fall,10,27,2006,Lower,Non-Veg ,1,Polynemidae,Polydactylus octonemus,184,252,1,Plantae,,,,Detritus,1,IV,0.0200,100.00
Fall,10,27,2006,Lower,Non-Veg ,1,Polynemidae,Polydactylus octonemus,170,253,2,Plantae,,,,Detritus,1,IV,0.0300,100.00
Fall,10,27,2006,Lower,Non-Veg ,1,Polynemidae,Polydactylus octonemus,181,254,2,Plantae,,,,Detritus,1,IV,0.0200,100.00
Fall,10,27,2006,Lower,Non-Veg ,1,Polynemidae,Polydactylus octonemus,191,255,2,Plantae,,,,Detritus,1,IV,0.0300,100.00
Fall,10,27,2006,Lower,Non-Veg ,1,Polynemidae,Polydactylus octonemus,186,256,2,Plantae,,,,Detritus,1,IV,0.0500,100.00
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Cynoscion arenarius,368,257,2,Vertebrata,Actinopterygii,,,Fish Tissue,2,II,1.0000,100.00
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Cynoscion arenarius,371,258,2,Arthropoda,Malacostraca,Decapoda,Peneaidae,Penaeid shrimp,1,II,0.4000,100.00
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Leiostomus xanthurus,159,259,1,,,,,Digestate,1,IV,0.0100,100.00
Fall,10,27,2006,Lower,Non-Veg ,2,Clupeidae,Brevoortia patronus,174,260,2,Plantae,,,,Detritus,1,IV,0.0200,100.00
Fall,10,27,2006,Lower,Non-Veg ,2,Clupeidae,Brevoortia patronus,168,261,2,Plantae,,,,Detritus,1,IV,0.0200,100.00
Fall,10,27,2006,Lower,Non-Veg ,2,Clupeidae,Brevoortia patronus,237,262,2,Plantae,,,,Detritus,1,IV,0.0800,100.00
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,217,263,2,,,,,Digestate,1,IV,1.5000,100.00
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,228,264,2,,,,,Digestate,1,IV,2.4000,96.77
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,228,264,2,Mollusca,Bivalvia,Ostreoida,Ostreidae,Oyster shell hash,1,IV,0.0800,3.23
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,213,265,2,,,,,Digestate,1,IV,1.1000,73.33
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,213,265,2,Arthropoda,Malacostraca,Decapoda,Dendrobranchiata�,Shrimp telson,1,II,0.1000,6.67
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,213,265,2,Vertebrata,Actinopterygii,Gasterosteiformes,Sygnathidae,Sygnathus spp.,1,I,0.3000,20.00
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,206,266,2,Annelida,Polychaeta,Aciculata,Glyceridae,Glyceridae ,2,II,1.3000,100.00
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,209,267,2,,,,,Digestate,1,IV,1.0000,83.33
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,209,267,2,Annelida,Polychaeta,,,Polycheate,2,II,0.2000,16.67
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,241,268,1,,,,,Digestate,1,IV,0.1000,55.56
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,241,268,1,Magnoliophyta,Liliopsida,Najadales,Cymodoceaceae,Halodule beaudettei�root,1,IV,0.0800,44.44
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,215,269,2,,,,,Digestate,1,IV,0.2200,100.00
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,230,270,1,,,,,Digestate,1,IV,0.2000,66.67
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,230,270,1,Annelida,Polychaeta,,,Polycheate,1,II,0.1000,33.33
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,200,271,1,,,,,Digestate,1,IV,0.3000,100.00
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,273,272,3,,,,,Digestate,1,IV,1.3000,50.00
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,273,272,3,Annelida,Polychaeta,,,Polycheate,2,II,0.5000,19.23
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,273,272,3,Vertebrata,Actinopterygii,Gasterosteiformes,Sygnathidae,Sygnathus spp.,1,I,0.7000,26.92
Fall,10,27,2006,Lower,Non-Veg ,2,Sciaenidae,Menticirrhus littoralis,273,272,3,Nemertea,,,,Nemertean,1,II,0.1000,3.85
Fall,10,27,2006,Lower,Non-Veg ,2,Polynemidae,Polydactylus octonemus,179,273,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Non-Veg ,2,Clupeidae,Brevoortia patronus,152,274,2,Plantae,,,,Detritus,1,IV,0.0500,100.00
Fall,10,27,2006,Lower,Reef,1,Ariidae,Bagre marinus,546,275,2,,,,,Digestate,1,IV,1.2000,22.73
Fall,10,27,2006,Lower,Reef,1,Ariidae,Bagre marinus,546,275,2,Vertebrata,Actinopterygii,,,Fish bone,1,III,0.0800,1.52
Fall,10,27,2006,Lower,Reef,1,Ariidae,Bagre marinus,546,275,2,Arthropoda,Malacostraca,Decapoda,Peneaidae,Penaeid shrimp,3,II,4.0000,75.76
Fall,10,27,2006,Lower,Reef,1,Sciaenidae,Cynoscion arenarius,225,276,4,Vertebrata,Actinopterygii,,,Fish Tissue,1,I,2.6000,100.00
Fall,10,27,2006,Lower,Reef,1,Ariidae,Bagre marinus,510,277,1,Vertebrata,Actinopterygii,Anguilliformes�,,Anguilliformes,1,I,1.0000,76.92
Fall,10,27,2006,Lower,Reef,1,Ariidae,Bagre marinus,510,277,1,Arthropoda,Malacostraca,Decapoda,,Decapod carapace,1,III,0.1000,7.69
Fall,10,27,2006,Lower,Reef,1,Ariidae,Bagre marinus,510,277,1,,,,,Digestate,1,IV,0.2000,15.38
Fall,10,27,2006,Lower,Reef,1,Clupeidae,Brevoortia patronus,203,278,3,Plantae,,,,Detritus,1,IV,0.0400,100.00
Fall,10,27,2006,Lower,Reef,1,Ariidae,Bagre marinus,406,279,5,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes sapidus,1,I,1.0000,3.85
Fall,10,27,2006,Lower,Reef,1,Ariidae,Bagre marinus,406,279,5,Vertebrata,Actinopterygii,,,Fish,1,II,25.0000,96.15
Fall,10,27,2006,Lower,Reef,1,Ariidae,Bagre marinus,496,280,2,,,,,Digestate,1,IV,5.0000,82.78
Fall,10,27,2006,Lower,Reef,1,Ariidae,Bagre marinus,496,280,2,Vertebrata,Actinopterygii,,,Fish Eyeball,6,III,0.4000,6.62
Fall,10,27,2006,Lower,Reef,1,Ariidae,Bagre marinus,496,280,2,Vertebrata,Actinopterygii,,,Otolith,2,III,0.0400,0.66
Fall,10,27,2006,Lower,Reef,1,Ariidae,Bagre marinus,496,280,2,Arthropoda,Malacostraca,Decapoda,Peneaidae,Penaeid shrimp,1,II,0.6000,9.93
Fall,10,27,2006,Lower,Reef,1,Sciaenidae,Leiostomus xanthurus,185,281,1,,,,,Digestate,1,IV,0.0200,100.00
Fall,10,27,2006,Lower,Reef,1,Sciaenidae,Leiostomus xanthurus,179,282,1,,,,,Digestate,1,IV,0.0100,100.00
Fall,10,27,2006,Lower,Reef,1,Clupeidae,Brevoortia patronus,192,283,2,Plantae,,,,Detritus,1,IV,0.0500,100.00
Fall,10,27,2006,Lower,Reef,1,Clupeidae,Brevoortia patronus,161,284,1,Plantae,,,,Detritus,1,IV,0.0400,100.00
Fall,10,27,2006,Lower,Reef,1,Clupeidae,Brevoortia patronus,175,285,3,Plantae,,,,Detritus,1,IV,0.0400,100.00
Fall,10,27,2006,Lower,Reef,1,Clupeidae,Brevoortia patronus,178,286,2,Plantae,,,,Detritus,1,IV,0.0800,100.00
Fall,10,27,2006,Lower,Reef,1,Polynemidae,Polydactylus octonemus,185,287,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Reef,1,Sciaenidae,Cynoscion arenarius,315,288,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Reef,1,Sciaenidae,Cynoscion arenarius,220,289,1,,,,,Digestate,1,IV,0.2000,36.36
Fall,10,27,2006,Lower,Reef,1,Sciaenidae,Cynoscion arenarius,220,289,1,Vertebrata,Actinopterygii,,,Fish Tissue,3,II,0.3500,63.64
Fall,10,27,2006,Lower,Reef,1,Sciaenidae,Cynoscion arenarius,287,290,2,Arthropoda,Malacostraca,Decapoda,Peneaidae,Penaeid shrimp,2,I,0.6000,100.00
Fall,10,27,2006,Lower,Reef,1,Sciaenidae,Cynoscion nebulosus,296,291,2,Vertebrata,Actinopterygii,,,Fish Tissue,1,II,1.2000,96.00
Fall,10,27,2006,Lower,Reef,1,Sciaenidae,Cynoscion nebulosus,296,291,2,Arthropoda,Malacostraca,Decapoda,Peneaidae,Penaeid shrimp,1,II,0.0500,4.00
Fall,10,27,2006,Lower,Reef,2,Ariidae,Bagre marinus,540,292,5,Vertebrata,Actinopterygii,Clupeiformes,Clupeidae,Brevoortia patronus,1,I,54.0000,85.57
Fall,10,27,2006,Lower,Reef,2,Ariidae,Bagre marinus,540,292,5,Arthropoda,Malacostraca,Decapoda,,Crab,1,III,2.5000,3.96
Fall,10,27,2006,Lower,Reef,2,Ariidae,Bagre marinus,540,292,5,,,,,Digestate,1,IV,4.0000,6.34
Fall,10,27,2006,Lower,Reef,2,Ariidae,Bagre marinus,540,292,5,Vertebrata,Actinopterygii,,,Fish bone,1,IV,2.0000,3.17
Fall,10,27,2006,Lower,Reef,2,Ariidae,Bagre marinus,540,292,5,Magnoliophyta,Liliopsida,Najadales,Cymodoceaceae,Halodule beaudettei�,1,IV,0.4000,0.63
Fall,10,27,2006,Lower,Reef,2,Ariidae,Bagre marinus,540,292,5,Vertebrata,Actinopterygii,,,Otolith,2,III,0.2000,0.32
Fall,10,27,2006,Lower,Reef,2,Ariidae,Bagre marinus,540,292,5,,,,,Red string,1,IV,0.0050,0.01
Fall,10,27,2006,Lower,Reef,2,Ariidae,Bagre marinus,445,293,5,Vertebrata,Actinopterygii,Clupeiformes,Clupeidae,Brevoortia patronus,1,I,50.0000,89.13
Fall,10,27,2006,Lower,Reef,2,Ariidae,Bagre marinus,445,293,5,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes sapidus,5,I,5.0000,8.91
Fall,10,27,2006,Lower,Reef,2,Ariidae,Bagre marinus,445,293,5,,,,,Digestate,1,IV,0.7000,1.25
Fall,10,27,2006,Lower,Reef,2,Ariidae,Bagre marinus,445,293,5,Arthropoda,Malacostraca,Decapoda,Peneaidae,Grooved penaeid,1,I,0.4000,0.71
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,212,294,2,,,,,Digestate,1,IV,0.5000,86.21
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,212,294,2,Mollusca,Gastropoda,,,Gastropod,1,IV,0.0800,13.79
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,204,295,2,,,,,Digestate,1,IV,0.7000,54.69
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,204,295,2,Annelida,Polychaeta,Aciculata,Glyceridae,Glyceridae ,1,I,0.5000,39.06
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,204,295,2,Arthropoda,Malacostraca,Decapoda,Panopeidae�,Neopanope texana,1,III,0.0800,6.25
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,242,296,1,,,,,Digestate,1,IV,0.2000,38.46
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,242,296,1,Vertebrata,Actinopterygii,,,Fish Tissue,1,II,0.3000,57.69
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,242,296,1,Mollusca,,,,Shell Hash,1,IV,0.0200,3.85
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,221,297,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,201,298,2,,,,,Digestate,1,IV,1.2000,63.16
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,201,298,2,Arthropoda,Malacostraca,Decapoda,Peneaidae,Penaeid shrimp,1,I,0.2000,10.53
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,201,298,2,Annelida,Polychaeta,,,Polycheate,1,II,0.5000,26.32
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,197,299,2,,,,,Digestate,1,IV,0.6000,92.31
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,197,299,2,Annelida,Polychaeta,,,Polycheate,1,II,0.0500,7.69
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,200,300,1,,,,,Digestate,1,IV,0.4000,83.33
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,200,300,1,Annelida,Polychaeta,,,Polycheate,1,II,0.0800,16.67
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,219,301,3,Vertebrata,Actinopterygii,Anguilliformes�,,Anguilliformes,1,I,0.8000,27.59
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,219,301,3,,,,,Digestate,1,IV,2.0000,68.97
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,219,301,3,Vertebrata,Actinopterygii,,,Fish Tissue,1,II,0.1000,3.45
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,225,302,1,,,,,Digestate,1,IV,0.7000,70.00
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,225,302,1,Nemertea,,,,Nemertean,1,II,0.3000,30.00
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,220,303,2,Arthropoda,Malacostraca,Decapoda,Portunidae,Callinectes sapidus,1,I,0.2000,19.61
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,220,303,2,,,,,Digestate,1,IV,0.3000,29.41
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,220,303,2,Annelida,Polychaeta,Aciculata,Glyceridae,Glyceridae ,2,I,0.5000,49.02
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Menticirrhus littoralis,220,303,2,Magnoliophyta,Liliopsida,Najadales,Cymodoceaceae,Halodule beaudettei�,1,IV,0.0200,1.96
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Leiostomus xanthurus,189,304,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Leiostomus xanthurus,187,305,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Leiostomus xanthurus,195,306,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Leiostomus xanthurus,183,307,1,,,,,Digestate,1,IV,0.0400,100.00
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Leiostomus xanthurus,188,308,1,,,,,Digestate,1,IV,0.0200,100.00
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Leiostomus xanthurus,180,309,1,,,,,Digestate,1,IV,0.0100,100.00
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Leiostomus xanthurus,178,310,1,,,,,Digestate,1,IV,0.0050,100.00
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Leiostomus xanthurus,195,311,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Leiostomus xanthurus,196,312,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Leiostomus xanthurus,186,313,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Cynoscion arenarius,314,314,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Reef,2,Sciaenidae,Cynoscion arenarius,315,315,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Reef,2,Haemulidae,Orthopristis chrysoptera,163,316,1,,,,,Digestate,1,IV,0.0200,100.00
Fall,10,27,2006,Lower,Reef,2,Polynemidae,Polydactylus octonemus,177,317,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Reef,2,Polynemidae,Polydactylus octonemus,176,318,1,Plantae,,,,Detritus,1,IV,1.0000,100.00
Fall,10,27,2006,Lower,Reef,2,Polynemidae,Polydactylus octonemus,176,319,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Reef,2,Polynemidae,Polydactylus octonemus,180,320,0,,,,,Empty,0,NA,0.0000,0.00
Fall,10,27,2006,Lower,Reef,2,Clupeidae,Brevoortia patronus,170,321,2,Plantae,,,,Detritus,1,IV,0.0200,100.00
Fall,10,27,2006,Lower,Reef,2,Clupeidae,Brevoortia patronus,157,322,2,Plantae,,,,Detritus,1,IV,0.0200,100.00
Fall,10,27,2006,Lower,Reef,2,Clupeidae,Brevoortia patronus,161,323,2,Plantae,,,,Detritus,1,IV,0.0200,100.00
Fall,10,27,2006,Lower,Reef,2,Clupeidae,Brevoortia patronus,222,324,2,Plantae,,,,Detritus,1,IV,0.0300,100.00
Fall,10,27,2006,Lower,Reef,2,Clupeidae,Brevoortia patronus,156,325,2,Plantae,,,,Detritus,1,IV,0.0200,100.00
Winter,2,16,2007,Upper,Non-Veg ,1,Clupeidae,Brevoortia patronus,169,326,1,Plantae,,,,Detritus,1,IV,0.0100,100.00
Winter,2,16,2007,Upper,Non-Veg ,1,Clupeidae,Brevoortia patronus,150,327,1,Plantae,,,,Detritus,1,IV,0.0100,100.00
Winter,2,16,2007,Upper,Non-Veg ,1,Sciaenidae,Bairdiella chrysoura,171,328,3,,,,,Digestate,1,IV,0.2000,40.00
Winter,2,16,2007,Upper,Non-Veg ,1,Sciaenidae,Bairdiella chrysoura,171,328,3,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Palaemonetes vulgaris,1,I,0.3000,60.00
Winter,2,16,2007,Upper,Non-Veg ,1,Clupeidae,Brevoortia patronus,146,329,3,Plantae,,,,Detritus,1,IV,0.0200,100.00
Winter,2,16,2007,Upper,Non-Veg ,1,Clupeidae,Brevoortia patronus,170,330,2,Plantae,,,,Detritus,1,IV,0.0200,100.00
Winter,2,16,2007,Upper,Non-Veg ,1,Clupeidae,Brevoortia patronus,171,331,2,Plantae,,,,Detritus,1,IV,0.0300,100.00
Winter,2,16,2007,Upper,Non-Veg ,2,Sciaenidae,Bairdiella chrysoura,181,332,1,Vertebrata,Actinopterygii,,,Fish Tissue,1,II,0.1000,100.00
Winter,2,16,2007,Upper,Reef,1,Clupeidae,Brevoortia patronus,150,333,2,Plantae,,,,Detritus,1,IV,0.0200,100.00
Winter,2,16,2007,Upper,Reef,2,Clupeidae,Brevoortia patronus,166,334,2,Plantae,,,,Detritus,1,IV,0.0400,100.00
Winter,2,16,2007,Upper,Reef,2,Clupeidae,Brevoortia patronus,160,335,1,Plantae,,,,Detritus,1,IV,0.0100,100.00
Winter,2,16,2007,Upper,Reef,2,Clupeidae,Brevoortia patronus,157,336,1,Plantae,,,,Detritus,1,IV,0.0080,100.00
Winter,2,16,2007,Lower,Non-Veg ,1,Clupeidae,Brevoortia patronus,180,337,1,Plantae,,,,Detritus,1,IV,0.0050,100.00
Winter,2,16,2007,Lower,Non-Veg ,1,Polynemidae,Polydactylus octonemus,187,338,1,Plantae,,,,Detritus,1,IV,0.0300,100.00
Winter,2,16,2007,Lower,Reef,1,Polynemidae,Polydactylus octonemus,165,339,0,,,,,Empty,0,NA,0.0000,0.00
Winter,2,16,2007,Lower,Reef,2,Clupeidae,Brevoortia patronus,178,340,1,Plantae,,,,Detritus,1,IV,0.0200,100.00
Winter,2,16,2007,Lower,Reef,2,Clupeidae,Brevoortia patronus,173,341,0,,,,,Empty,0,NA,0.0000,0.00
Winter,2,16,2007,Lower,Reef,2,Sciaenidae,Leiostomus xanthurus,160,342,1,,,,,Digestate,1,IV,0.0800,100.00
Spring,4,28,2007,Upper,Marsh edge,1,Sciaenidae,Sciaenops ocellatus,568,343,2,Arthropoda,Malacostraca,Decapoda,Callianassidae,Callianassidae,2,I,3.7000,100.00
Spring,4,28,2007,Upper,Marsh edge,1,Mugilidae,Mugil cephalus,264,344,2,Plantae,,,,Detritus,1,IV,1.0000,100.00
Spring,4,28,2007,Upper,Marsh edge,1,Mugilidae,Mugil cephalus,213,345,1,Plantae,,,,Detritus,1,IV,0.0100,100.00
Spring,4,28,2007,Upper,Marsh edge,1,Mugilidae,Mugil cephalus,224,346,3,Plantae,,,,Detritus,1,IV,0.0800,100.00
Spring,4,28,2007,Upper,Marsh edge,1,Clupeidae,Brevoortia patronus,136,347,0,,,,,Empty,0,NA,0.0000,0.00
Spring,4,28,2007,Upper,Marsh edge,1,Clupeidae,Brevoortia patronus,163,348,2,Plantae,,,,Detritus,1,IV,0.0500,100.00
Spring,4,28,2007,Upper,Marsh edge,1,Clupeidae,Brevoortia patronus,161,349,1,Plantae,,,,Detritus,1,IV,0.0300,100.00
Spring,4,28,2007,Upper,Marsh edge,1,Clupeidae,Brevoortia patronus,160,350,1,Plantae,,,,Detritus,1,IV,0.0100,100.00
Spring,4,28,2007,Upper,Marsh edge,1,Clupeidae,Brevoortia patronus,161,351,1,Plantae,,,,Detritus,1,IV,0.0200,100.00
